search_id,user_id,search_query,searched_movie_id,clicked_movie_id,search_timestamp,result_rank
2778,365,"Planes, Trains & Automobiles",4002,4002.0,2026-09-05 10:13:31,8
2779,366,Sherlock Holmes,73017,73017.0,2026-08-18 02:12:19,5
2780,366,Catch Me If You Can,5989,,2025-11-03 09:43:45,10
2781,366,E.T. the Extra-Terrestrial,1097,1097.0,2026-04-28 13:46:55,3
2782,366,Clueless,39,,2025-11-29 09:56:55,10
2783,367,Four Days in September,1759,,2025-10-09 16:58:27,9
2784,367,Big Fish,7147,7147.0,2026-01-04 23:22:38,6
2785,367,To Catch a Thief,933,933.0,2026-05-30 03:32:20,8
2786,367,American Beauty,2858,2858.0,2026-08-20 09:55:42,3
2787,367,Spider-Man,5349,,2026-01-21 03:47:55,9
2788,367,Harry Potter and the Deathly Hallows: Part 1,81834,81834.0,2026-08-15 17:38:55,2
2789,367,Transcendence,110730,110730.0,2026-03-18 14:02:54,3
2790,367,Star Wars: Episode I - The Phantom Menace,2628,,2026-01-09 00:33:42,9
2791,367,Along Came Polly,7173,7173.0,2026-07-30 01:30:51,2
2792,367,"Adventures of Priscilla, Queen of the Desert, The",345,345.0,2026-07-25 22:07:35,10
2793,367,Marnie,2181,,2026-06-19 04:31:20,4
2794,367,Star Wars: Episode VI - Return of the Jedi,1210,,2026-08-09 18:38:36,8
2795,367,Waterworld,208,,2026-05-06 18:24:32,4
2796,368,Die Hard,1036,1036.0,2026-02-04 23:55:46,6
2797,368,Star Trek: First Contact,1356,,2026-07-12 16:09:24,6
2798,368,Superman,2640,2640.0,2026-08-19 04:31:48,5
2799,368,Brazil,1199,1199.0,2026-06-06 15:25:43,4
2800,369,Reservoir Dogs,1089,,2026-04-11 12:00:04,2
2801,369,Monty Python's Life of Brian,1080,,2026-07-22 11:22:14,8
2802,369,Clerks,223,223.0,2026-01-26 21:44:56,2
2803,369,Batman Begins,33794,,2025-11-10 07:51:11,9
2804,369,"Flintstones, The",355,355.0,2025-11-27 15:28:18,2
2805,369,Ice Age 2: The Meltdown,44022,,2026-01-11 15:32:38,7
2806,369,Annie Hall,1230,,2026-02-08 04:03:14,2
2807,369,Forrest Gump,356,356.0,2025-11-29 17:18:10,1
2808,369,Swimming Pool,6538,6538.0,2025-09-10 17:08:16,3
2809,370,RoboCop 3,519,519.0,2026-07-25 14:51:27,9
2810,370,28 Days Later,6502,6502.0,2025-11-06 05:38:50,1
2811,370,Wallace & Gromit: A Close Shave,745,745.0,2026-04-02 09:07:51,5
2812,370,Gladiator,3578,3578.0,2026-08-28 21:13:08,7
2813,370,You've Got Mail,2424,,2026-09-01 04:06:29,5
2814,370,Dangerous Minds,31,31.0,2025-12-12 03:06:04,7
2815,370,10 Things I Hate About You,2572,,2026-01-19 08:24:38,10
2816,370,Jurassic Park,480,480.0,2026-03-11 18:05:34,1
2817,370,"Lord of the Rings: The Two Towers, The",5952,5952.0,2026-06-09 20:07:57,7
2818,370,Shanghai Noon,3624,,2026-09-06 05:42:06,10
2819,370,Double Jeopardy,2881,2881.0,2026-07-13 05:50:50,7
2820,370,Cube 2: Hypercube,27482,27482.0,2026-07-07 23:11:28,2
2821,371,Spider-Man,5349,5349.0,2026-03-17 16:42:28,1
2822,371,3:10 to Yuma,54997,54997.0,2026-03-21 06:33:40,4
2823,371,Halloween,1982,1982.0,2026-03-13 04:06:55,4
2824,371,Doctor Strange,122922,,2025-12-05 21:31:05,8
2825,372,One Crazy Summer,2261,2261.0,2026-02-08 13:04:22,1
2826,372,Walk the Line,40819,40819.0,2025-10-15 12:50:21,9
2827,372,Waiting...,37384,,2026-01-09 22:51:56,7
2828,372,Shakespeare in Love,2396,,2026-08-31 07:43:00,4
2829,373,"Lord of the Rings: The Two Towers, The",5952,,2025-09-28 13:03:09,10
2830,373,Warcraft,122890,122890.0,2026-02-24 13:45:54,1
2831,373,Desperate Measures,1598,1598.0,2025-09-29 09:55:01,2
2832,373,"Sex, Lies, and Videotape",1186,,2025-10-08 22:18:56,6
2833,373,This Is Spinal Tap,1288,,2026-05-24 05:09:47,5
2834,374,Resident Evil,5219,,2026-04-17 15:55:16,9
2835,374,Maverick,368,,2026-04-02 13:21:43,10
2836,374,Happy Gilmore,104,104.0,2025-10-28 15:01:17,2
2837,374,Shrek,4306,4306.0,2025-12-02 13:23:32,5
2838,374,Crash,33166,33166.0,2025-09-10 10:07:36,6
2839,374,Indiana Jones and the Temple of Doom,2115,,2026-06-14 21:08:10,9
2840,374,Beetlejuice,2174,,2026-06-17 08:47:19,10
2841,375,"Lord of the Rings: The Fellowship of the Ring, The",4993,,2025-10-07 00:00:02,6
2842,375,Pirates of the Caribbean: The Curse of the Black Pearl,6539,6539.0,2026-08-04 03:43:48,6
2843,375,"Hangover Part II, The",86911,86911.0,2026-06-25 04:10:35,9
2844,375,Time After Time,5544,5544.0,2026-04-12 01:20:43,4
2845,375,Life of Pi,97938,,2026-03-24 10:15:34,8
2846,375,For Your Eyes Only,2989,2989.0,2026-08-20 08:17:31,2
2847,375,"NeverEnding Story, The",2161,2161.0,2025-12-06 19:54:00,5
2848,375,Flashdance,2942,2942.0,2026-05-25 13:02:20,1
2849,375,Gremlins,2003,2003.0,2026-07-01 08:45:55,7
2850,375,Just Friends,40581,,2026-05-15 17:45:24,3
2851,375,Critters,4492,4492.0,2026-06-17 15:02:00,2
2852,375,Bob Roberts,1171,,2026-03-31 19:06:07,7
2853,375,"Great Dictator, The",1281,1281.0,2025-10-11 19:45:17,8
2854,376,Apollo 13,150,,2026-02-01 15:56:03,9
2855,376,Butch Cassidy and the Sundance Kid,1304,1304.0,2026-01-11 14:47:37,3
2856,376,Witness,1674,1674.0,2026-07-11 11:56:28,1
2857,376,Casablanca,912,,2026-05-17 16:28:31,10
2858,376,Richard III,41,41.0,2026-03-18 09:11:53,6
2859,376,"Game, The",1625,,2026-07-24 06:54:46,10
2860,376,Donnie Brasco,1466,,2026-08-02 17:22:53,8
2861,376,Catch Me If You Can,5989,5989.0,2026-03-23 15:06:23,6
2862,376,"Dark Knight Rises, The",91529,91529.0,2026-07-15 22:07:18,5
2863,376,"Bourne Identity, The",5418,5418.0,2026-03-23 03:38:00,1
2864,376,"Babysitter, The",217,,2026-03-16 13:46:53,2
2865,377,Inside Out,134853,,2026-02-17 21:59:55,5
2866,377,Big Fish,7147,7147.0,2025-12-20 16:03:04,4
2867,377,Catch Me If You Can,5989,,2026-02-25 10:00:03,5
2868,377,Batman: Gotham Knight,60979,60979.0,2026-01-21 12:43:02,6
2869,378,Sherlock Holmes,73017,73017.0,2026-02-01 02:00:05,1
2870,378,Charlie's Angels,3977,3977.0,2025-09-14 03:55:56,6
2871,378,Heat,6,,2026-02-02 19:24:46,8
2872,378,"Island, The",34319,,2026-05-30 15:56:45,5
2873,378,"Sisterhood of the Traveling Pants, The",33669,33669.0,2026-06-02 05:59:29,4
2874,378,Sabrina,7,7.0,2025-10-28 01:12:35,2
2875,378,"Usual Suspects, The",50,,2026-03-21 01:08:25,6
2876,378,Dream for an Insomniac,1902,,2026-07-07 04:08:23,5
2877,378,Harry Potter and the Deathly Hallows: Part 1,81834,,2025-11-18 22:56:20,4
2878,378,MirrorMask,37857,37857.0,2026-07-14 01:14:58,2
2879,378,"Princess Bride, The",1197,1197.0,2025-10-20 10:20:09,10
2880,378,"Rock, The",733,,2025-09-26 16:44:40,7
2881,378,Quo Vadis,33781,,2026-02-25 10:53:19,8
2882,379,Roxanne,8623,8623.0,2026-03-29 02:23:24,3
2883,379,National Lampoon's Van Wilder,5283,5283.0,2025-11-21 08:33:40,4
2884,379,Hard Candy,44974,44974.0,2026-05-01 01:35:49,4
2885,379,Maverick,368,368.0,2025-11-01 07:06:14,7
2886,379,Terminator Salvation,68791,,2026-07-14 15:01:29,4
2887,379,Scrooged,3087,3087.0,2025-12-23 11:04:59,1
2888,379,"Indian in the Cupboard, The",60,,2026-04-15 10:33:29,8
2889,379,"Duchess, The",62293,,2025-09-15 14:49:27,7
2890,379,"Calcium Kid, The",34312,,2026-04-29 15:03:08,10
2891,379,Avatar,72998,,2025-09-18 16:50:44,5
2892,379,Shanghai Knights,6156,6156.0,2026-03-05 03:27:06,8
2893,380,"Paris, I Love You",50912,,2026-02-25 07:58:07,10
2894,380,"Lord of the Rings: The Fellowship of the Ring, The",4993,4993.0,2025-09-12 21:05:36,2
2895,380,Mortal Kombat,44,,2026-07-17 03:12:08,10
2896,380,Pirates of the Caribbean: The Curse of the Black Pearl,6539,6539.0,2026-08-20 02:54:02,5
2897,380,Vertigo,903,,2026-06-23 23:37:16,6
2898,380,Fahrenheit 9/11,8622,8622.0,2026-06-01 22:45:35,3
2899,380,Airplane!,2791,2791.0,2026-05-19 14:18:16,2
2900,380,Jumper,58025,58025.0,2025-11-26 03:27:07,3
2901,380,Carrie,1345,1345.0,2026-02-20 22:37:13,7
2902,380,Sgt. Bilko,637,637.0,2026-01-14 22:03:17,4
2903,380,Phone Booth,6281,,2026-01-29 22:45:39,8
2904,380,Shaolin Soccer,6618,,2026-07-28 14:06:17,5
2905,380,"Fugitive, The",457,,2026-03-29 09:23:56,5
2906,381,Speed,377,377.0,2026-02-16 18:11:09,6
2907,381,"Fugitive, The",457,,2026-04-13 10:12:52,10
2908,381,Big Daddy,2694,2694.0,2026-07-15 11:00:54,8
2909,381,"Game, The",1625,,2026-06-19 17:04:47,5
2910,381,Little Miss Sunshine,46578,46578.0,2026-05-13 08:11:23,7
2911,381,Marley & Me,65230,65230.0,2026-07-12 08:00:42,6
2912,381,Ghostbusters,2716,,2026-07-01 14:59:41,5
2913,382,Rocky Balboa,49651,,2026-04-12 23:09:10,10
2914,382,"Godfather, The",858,858.0,2026-08-14 15:10:17,6
2915,382,Troll 2,70946,,2026-09-07 10:18:35,6
2916,382,Ant-Man and the Wasp,188301,188301.0,2025-12-09 02:00:18,8
2917,382,E.T. the Extra-Terrestrial,1097,,2025-11-01 08:24:59,6
2918,382,"Italian Job, The",6378,,2026-07-12 11:00:55,6
2919,382,Never Back Down,58627,58627.0,2026-05-27 21:26:43,7
2920,382,Terminator 2: Judgment Day,589,,2026-05-09 00:00:19,4
2921,382,"Knight's Tale, A",4299,4299.0,2025-09-18 05:43:19,2
2922,382,"Night Porter, The",2074,,2025-09-16 12:23:25,10
2923,382,Thunderball,2993,,2026-05-06 00:43:47,7
2924,383,Con Air,1552,,2026-06-24 19:00:04,8
2925,383,30 Days of Night,55282,,2026-06-22 17:08:40,6
2926,384,Gettysburg,4047,,2025-09-29 11:24:21,3
2927,384,I Heart Huckabees,8910,,2025-12-18 10:21:32,8
2928,384,In This World,6760,6760.0,2025-10-15 15:47:02,9
2929,384,Fantastic Voyage,3927,,2026-04-03 13:32:28,8
2930,384,Battlestar Galactica: Razor,56921,56921.0,2026-07-12 04:13:48,5
2931,384,Sherlock Holmes: A Game of Shadows,91542,,2025-10-24 14:13:09,10
2932,384,Casino Royale,49272,49272.0,2026-08-21 09:02:21,6
2933,384,"Grifters, The",1179,1179.0,2025-09-10 04:16:36,7
2934,384,Scent of a Woman,3252,,2026-08-29 12:35:42,4
2935,384,"Big Lebowski, The",1732,,2026-09-01 14:44:27,7
2936,384,Delivery Man,106540,,2026-05-05 17:36:39,8
2937,384,"I, Robot",8644,8644.0,2026-03-19 14:13:54,3
2938,384,"Sixth Sense, The",2762,2762.0,2025-09-10 01:22:03,10
2939,385,"Aviator, The",30812,30812.0,2025-09-24 04:47:12,8
2940,385,Spotlight,142488,142488.0,2025-09-26 16:35:01,1
2941,385,Commando,6664,6664.0,2026-01-01 06:59:51,5
2942,385,"Dark Knight, The",58559,,2026-05-02 22:47:32,8
2943,385,Daylight,798,798.0,2026-04-11 15:14:02,4
2944,385,No Man's Land,4967,4967.0,2026-07-25 18:56:25,5
2945,385,"Road to El Dorado, The",3483,3483.0,2025-09-20 13:11:18,10
2946,385,Catch Me If You Can,5989,5989.0,2026-04-22 11:48:07,8
2947,385,"English Patient, The",1183,1183.0,2026-07-06 11:53:09,2
2948,385,Addams Family Values,410,410.0,2026-06-17 08:22:20,3
2949,385,Django Unchained,99114,,2025-10-25 14:23:12,8
2950,386,"Godfather: Part III, The",2023,2023.0,2026-06-23 19:48:49,1
2951,386,Those Magnificent Men in Their Flying Machines,7394,7394.0,2026-07-17 05:31:02,8
2952,386,Kiss Kiss Bang Bang,38061,38061.0,2025-12-25 07:30:14,5
2953,386,Jumpin' Jack Flash,2468,2468.0,2026-02-26 08:57:23,3
2954,386,"Sound of Music, The",1035,1035.0,2026-04-16 02:22:54,2
2955,386,"Net, The",185,,2026-09-04 06:53:54,8
2956,386,Punch-Drunk Love,5673,,2026-03-12 20:57:35,6
2957,386,"Time Machine, The",5171,5171.0,2026-01-06 14:01:49,6
2958,386,Speed,377,,2026-03-31 13:21:25,8
2959,386,Kill Bill: Vol. 1,6874,6874.0,2026-07-14 15:29:03,5
2960,387,Dead Man Walking,36,,2026-01-20 15:56:06,10
2961,387,Hostel,42723,,2026-03-26 05:05:52,8
2962,387,Rust and Bone,97024,,2026-08-14 13:48:09,1
2963,387,Sing,167036,167036.0,2025-10-01 18:18:19,5
2964,387,Seven,47,47.0,2026-06-29 19:01:27,3
2965,388,"Avengers, The",89745,89745.0,2026-03-10 06:17:37,6
2966,388,"Lord of the Rings: The Return of the King, The",7153,7153.0,2025-10-14 19:32:49,1
2967,388,Cowboys & Aliens,83613,83613.0,2026-02-28 02:31:13,1
2968,388,"Sandlot, The",5103,,2026-01-20 02:38:16,8
2969,388,Die Hard: With a Vengeance,165,,2025-09-16 19:14:16,9
2970,388,"Blues Brothers, The",1220,1220.0,2025-11-16 17:31:27,5
2971,389,"Money Pit, The",2375,,2026-04-10 19:52:50,5
2972,389,Maverick,368,368.0,2026-01-26 23:25:16,10
2973,389,"Corruptor, The",2540,2540.0,2026-03-06 05:38:10,4
2974,389,Family Business,4593,,2026-04-10 12:58:05,9
2975,389,Dead Man Walking,36,36.0,2026-07-03 21:08:56,1
2976,389,Remember the Titans,3916,,2025-12-11 22:13:36,10
2977,389,Orlando,506,,2025-10-30 03:28:20,4
2978,389,"Lord of the Rings: The Return of the King, The",7153,7153.0,2026-06-07 18:30:40,1
2979,389,Spirited Away,5618,,2026-05-05 16:15:05,8
2980,389,Who's Afraid of Virginia Woolf?,2132,,2025-10-23 11:16:31,6
2981,389,"Greatest Game Ever Played, The",37739,37739.0,2026-01-14 08:00:54,7
2982,389,"Adventures of Priscilla, Queen of the Desert, The",345,345.0,2025-12-31 07:34:51,1
2983,390,Arrival,164179,,2026-01-26 14:42:39,10
2984,390,House of Flying Daggers,8983,8983.0,2026-04-14 21:40:56,9
2985,390,Avatar,72998,,2026-05-06 01:31:25,5
2986,390,Madagascar,33615,33615.0,2026-01-19 12:11:20,7
2987,390,"Limey, The",2912,2912.0,2026-01-25 10:32:33,5
2988,390,"Graduate, The",1247,,2025-12-16 10:07:56,9
2989,390,Cool Hand Luke,1276,1276.0,2026-01-29 02:10:55,2
2990,390,A Quiet Place,185029,,2025-10-05 14:17:12,6
2991,390,Mission: Impossible,648,648.0,2025-12-07 21:14:06,5
2992,390,Homeward Bound: The Incredible Journey,1015,1015.0,2026-04-22 07:57:44,2
2993,390,Star Trek,68358,68358.0,2025-10-19 23:39:15,1
2994,390,"Ref, The",514,514.0,2026-04-12 03:45:09,2
2995,390,Toy Story 2,3114,,2026-01-19 21:45:26,3
2996,390,Sense and Sensibility,17,17.0,2025-09-08 17:30:27,4
2997,391,Eternal Sunshine of the Spotless Mind,7361,7361.0,2025-12-16 09:34:17,5
2998,391,"French Connection, The",1953,1953.0,2026-05-05 01:50:25,1
2999,391,American History X,2329,,2025-10-11 11:07:27,10
3000,391,Aladdin,588,,2025-09-14 02:29:39,9
3001,391,My Girl,5970,,2026-07-23 02:54:55,9
3002,391,Aladdin,588,,2026-04-20 16:14:40,9
3003,391,Life as We Know It,80860,80860.0,2026-07-31 00:14:57,1
3004,391,"Losers, The",77364,,2026-08-20 12:21:48,8
3005,391,Spider-Man 2,8636,8636.0,2026-03-17 05:17:22,5
3006,391,Fantastic Four: Rise of the Silver Surfer,53464,,2026-05-06 23:44:56,9
3007,391,Shallow Hal,4890,4890.0,2025-12-16 11:12:41,2
3008,391,Good Will Hunting,1704,,2025-12-13 15:21:56,10
3009,391,Gangs of New York,5956,,2026-04-08 02:48:22,10
3010,392,High Fidelity,3481,,2026-05-10 00:12:08,3
3011,393,Evil Dead,101739,,2025-10-08 12:32:04,10
3012,393,Police Academy 2: Their First Assignment,2379,2379.0,2025-11-08 11:30:55,5
3013,393,Road Trip,3617,3617.0,2026-06-24 20:19:57,1
3014,394,Warrior,89774,89774.0,2025-12-06 04:26:38,1
3015,394,"African Queen, The",969,,2025-10-29 15:21:16,3
3016,394,For Your Eyes Only,2989,2989.0,2026-05-07 23:06:34,2
3017,394,"Matrix, The",2571,2571.0,2026-03-29 01:07:56,4
3018,394,Terminator 2: Judgment Day,589,589.0,2026-01-02 12:29:34,2
3019,395,Dracula: Dead and Loving It,12,12.0,2026-01-14 15:16:09,5
3020,395,Mission: Impossible II,3623,3623.0,2025-12-26 13:09:26,10
3021,395,Frisk,636,636.0,2026-07-25 21:54:30,7
3022,395,Project A,42946,42946.0,2026-04-11 05:47:26,10
3023,395,RoboCop,2985,2985.0,2026-06-07 16:31:51,2
3024,395,Hellraiser: Bloodline,611,,2026-08-02 22:31:22,10
3025,396,JFK,3386,,2025-11-01 03:04:19,5
3026,397,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The",41566,41566.0,2025-09-25 17:31:34,1
3027,397,"Crouching Tiger, Hidden Dragon",3996,3996.0,2026-07-13 00:11:20,4
3028,397,Mars Attacks!,1391,1391.0,2025-09-14 07:07:29,7
3029,397,Shakespeare in Love,2396,,2025-10-24 10:04:01,8
3030,397,Get Shorty,21,21.0,2026-05-23 02:39:19,10
3031,397,Gremlins,2003,,2025-10-10 16:44:01,7
3032,397,"Golden Child, The",2735,2735.0,2026-02-03 17:54:40,3
3033,397,"Big Lebowski, The",1732,1732.0,2026-02-25 14:13:59,6
3034,397,"Fog, The",1128,,2026-06-07 06:00:39,6
3035,397,Despicable Me,79091,79091.0,2026-05-03 00:40:25,6
3036,397,Elf,6936,6936.0,2025-09-10 01:32:36,2
3037,397,Boyz N the Hood,6796,,2026-02-24 15:40:30,5
3038,397,Harry Potter and the Order of the Phoenix,54001,,2026-07-22 14:28:22,7
3039,398,Wings of Desire,1211,,2025-11-13 22:44:12,9
3040,398,Adaptation,5902,5902.0,2026-01-03 00:05:02,2
3041,398,Blue Velvet,2076,2076.0,2026-05-11 13:38:34,3
3042,398,2 Days in the Valley,999,,2026-01-25 21:52:18,8
3043,398,"View to a Kill, A",2376,,2026-08-01 08:16:37,8
3044,398,Matewan,3090,3090.0,2025-12-27 07:23:32,4
3045,398,Ted 2,135861,135861.0,2025-09-22 14:50:40,2
3046,398,Star Trek: Generations,329,329.0,2025-09-25 14:54:55,5
3047,398,Batman,592,592.0,2026-04-21 14:32:22,2
3048,398,Broken Arrow,95,95.0,2026-07-24 12:41:25,9
3049,398,It Could Happen to You,361,,2026-08-25 04:26:37,3
3050,398,Pirates of the Caribbean: The Curse of the Black Pearl,6539,6539.0,2026-08-05 12:28:41,5
3051,398,Batman Beyond: Return of the Joker,27311,,2026-04-03 10:38:23,6
3052,399,Flight of the Navigator,2046,,2025-10-02 02:34:46,9
3053,399,The Butterfly Effect,7254,,2026-09-04 00:31:11,5
3054,399,Lawrence of Arabia,1204,1204.0,2025-10-31 21:44:03,4
3055,399,Brokeback Mountain,39183,39183.0,2025-11-28 05:12:37,1
3056,400,Doctor Dolittle,2135,,2026-03-09 05:32:21,1
3057,400,Harry Potter and the Order of the Phoenix,54001,54001.0,2025-10-23 07:57:55,6
3058,400,Erin Brockovich,3408,3408.0,2026-01-16 04:50:55,6
3059,400,Ben-hur,122888,,2026-07-19 23:13:47,9
3060,400,Bad Education,8973,,2026-06-07 14:52:07,10
3061,401,Jaws 3-D,1389,1389.0,2026-04-14 02:32:06,3
3062,401,Twelve Monkeys,32,,2026-04-19 11:39:46,10
3063,401,"Shawshank Redemption, The",318,,2026-06-10 07:03:46,10
3064,401,Before the Rain,214,,2026-02-07 19:22:58,6
3065,402,"Lost World: Jurassic Park, The",1544,1544.0,2026-07-14 04:56:32,8
3066,402,Dogma,3052,3052.0,2026-01-18 18:42:51,1
3067,402,"Bill Cosby, Himself",8827,8827.0,2026-02-16 00:30:34,8
3068,402,Surviving the Game,547,,2026-02-24 13:12:01,6
3069,403,Groundhog Day,1265,1265.0,2026-05-07 12:20:35,5
3070,403,Terminator 2: Judgment Day,589,589.0,2025-11-13 11:52:28,7
3071,403,Live Free or Die Hard,53972,53972.0,2025-11-05 01:38:28,1
3072,403,"Shawshank Redemption, The",318,318.0,2025-09-20 01:41:12,4
3073,403,Austin Powers: The Spy Who Shagged Me,2683,2683.0,2026-05-01 06:32:21,7
3074,403,Arrival,164179,164179.0,2026-01-07 10:08:23,8
3075,403,"Wrestler, The",64839,,2025-10-01 18:03:17,10
3076,403,Hocus Pocus,2052,,2026-05-21 00:10:41,6
3077,404,"Truman Show, The",1682,,2025-12-27 14:35:19,8
3078,404,Midnight Run,3104,3104.0,2026-02-28 00:06:37,7
3079,404,Gandhi,1293,,2025-10-28 20:42:47,8
3080,404,First Knight,168,168.0,2026-06-08 04:40:34,4
3081,404,"Brother from Another Planet, The",3700,3700.0,2025-11-29 00:43:29,9
3082,405,"Lord of the Rings: The Return of the King, The",7153,7153.0,2026-04-09 03:20:25,3
3083,405,Masterminds,162478,162478.0,2026-03-03 23:07:58,5
3084,405,Howards End,3260,3260.0,2026-04-29 12:21:40,7
3085,405,Bridesmaids,86833,86833.0,2026-04-18 18:40:07,8
3086,406,"Knight's Tale, A",4299,,2026-07-21 03:04:24,9
3087,406,Monty Python and the Holy Grail,1136,,2025-10-10 05:08:15,10
3088,406,Kiss of the Dragon,4387,4387.0,2026-05-31 09:29:57,5
3089,407,eXistenZ,2600,,2026-04-28 12:33:13,7
3090,407,Lagaan: Once Upon a Time in India,6776,6776.0,2026-08-08 03:55:34,2
3091,407,Mike's New Car,88345,,2025-12-21 11:56:46,10
3092,408,X-Men: The Last Stand,45499,,2026-06-15 07:34:25,10
3093,408,Tangled,81847,81847.0,2026-09-01 12:41:00,10
3094,408,Drop Zone,227,,2026-02-11 09:40:57,9
3095,408,Forrest Gump,356,356.0,2025-11-26 19:27:42,4
3096,408,Dragonheart,653,,2026-01-15 16:20:46,8
3097,408,Sense and Sensibility,17,,2026-08-12 22:50:29,9
3098,408,Mallrats,180,180.0,2026-07-06 03:18:29,1
3099,408,"Twilight Saga: Breaking Dawn - Part 2, The",98203,98203.0,2026-06-28 05:43:48,9
3100,408,Gattaca,1653,,2025-11-13 04:34:56,4
3101,408,"Mummy Returns, The",4270,4270.0,2026-07-13 19:39:57,8
3102,408,"Nightmare Before Christmas, The",551,551.0,2026-06-15 04:49:40,2
3103,408,Layer Cake,27831,27831.0,2025-12-04 03:15:06,6
3104,408,Stargate,316,316.0,2026-05-21 22:47:34,1
3105,409,Analyze This,2539,2539.0,2025-10-18 16:43:57,3
3106,409,"Dark Knight, The",58559,,2025-10-11 21:37:03,5
3107,409,"Bone Collector, The",3005,3005.0,2026-08-15 10:31:16,1
3108,409,"O Brother, Where Art Thou?",4027,4027.0,2026-04-11 19:55:14,9
3109,409,The Martian,134130,,2025-09-22 17:42:31,4
3110,409,"Mask, The",367,,2026-06-18 00:58:25,6
3111,409,Bill & Ted's Bogus Journey,4980,4980.0,2025-12-30 22:03:15,8
3112,409,Gangs of New York,5956,5956.0,2025-12-16 10:56:19,1
3113,409,Big Daddy,2694,,2026-02-20 14:59:14,9
3114,409,Like Crazy,91079,91079.0,2026-03-29 03:06:38,8
3115,409,"Apple Dumpling Gang, The",1007,,2026-08-18 11:05:27,5
3116,409,Star Wars: Episode V - The Empire Strikes Back,1196,1196.0,2026-07-03 04:45:17,4
3117,410,"Pursuit of Happyness, The",47099,,2026-04-02 16:31:01,8
3118,410,"Star Is Born, A",25996,25996.0,2025-09-09 09:38:54,4
3119,410,Gone in 60 Seconds,3717,3717.0,2026-08-19 01:46:13,2
3120,410,Assault on Precinct 13,31420,,2026-06-11 02:14:39,9
3121,410,Ender's Game,106002,,2026-04-21 09:23:02,9
3122,410,Miss Congeniality,4025,4025.0,2025-10-29 09:15:22,7
3123,410,Babe: Pig in the City,2384,2384.0,2026-02-03 16:20:45,7
3124,410,Beverly Hills Cop,4085,4085.0,2026-01-31 11:46:14,1
3125,410,Full Metal Jacket,1222,1222.0,2026-02-26 07:40:54,1
3126,410,Contact,1584,,2025-10-23 04:46:15,6
3127,410,Friday the 13th Part VI: Jason Lives,1979,,2025-12-25 22:39:10,9
3128,410,Harry Potter and the Sorcerer's Stone,4896,,2026-03-31 19:03:53,3
3129,410,Cars,45517,45517.0,2026-07-26 21:07:22,1
3130,410,Vanilla Sky,4975,4975.0,2026-02-20 06:01:34,4
3131,411,We're the Millers,104211,104211.0,2025-11-03 08:16:54,1
3132,411,Serpico,3735,3735.0,2026-04-22 11:11:26,5
3133,411,Aliens,1200,1200.0,2026-07-18 20:12:41,1
3134,411,Silkwood,4809,4809.0,2026-09-07 04:34:34,1
3135,411,"NeverEnding Story, The",2161,,2026-05-21 06:56:14,9
3136,411,Requiem for a Dream,3949,,2026-07-20 21:38:05,6
3137,411,"War of the Worlds, The",2662,2662.0,2026-04-12 23:09:51,3
3138,411,Lawrence of Arabia,1204,1204.0,2026-06-12 12:29:11,6
3139,411,V for Vendetta,44191,44191.0,2026-04-21 04:41:42,3
3140,411,Manhattan,1244,1244.0,2025-09-25 05:24:06,3
3141,411,Volunteers,3385,3385.0,2026-08-11 18:21:54,3
3142,411,"Godfather: Part III, The",2023,,2025-10-06 14:41:09,4
3143,412,Annabelle: Creation,175199,175199.0,2026-08-24 14:58:16,7
3144,412,Seabiscuit,6565,,2026-07-13 17:34:21,6
3145,412,Seven,47,,2026-01-23 15:45:27,10
3146,412,"Mask, The",367,367.0,2026-06-01 09:11:25,1
3147,412,Donnie Darko,4878,4878.0,2026-02-01 14:09:41,1
3148,412,Donnie Brasco,1466,1466.0,2026-08-29 18:18:14,6
